genomeNum,sbid,test1,test2,test3,test4,size
62,7,12,8,12,8,79
62,8,4,2,0,0,78
62,9,3,0,2,0,82
62,10,19,8,5,3,81
62,11,2,2,2,2,89
62,12,21,14,10,5,121
62,13,0,0,0,0,138
62,14,14,3,5,3,151
62,15,12,6,5,0,163
62,16,36,36,34,34,98
62,17,21,4,10,2,134
62,18,0,0,0,0,106
62,19,27,27,24,24,73
62,20,10,7,9,6,191
62,21,31,7,23,7,169
62,22,19,2,17,0,119
62,23,34,17,23,7,88
62,24,5,3,5,3,120
62,25,3,1,3,1,123
62,26,16,1,11,1,132
62,27,15,11,4,2,114
62,28,13,10,10,7,151
62,29,7,5,6,4,149
62,30,5,5,0,0,129
62,31,5,1,3,0,85
62,32,10,3,3,0,104
62,33,3,2,3,2,89
62,34,6,6,4,4,189
62,35,8,4,6,4,182
62,36,2,2,0,0,193
62,37,7,4,3,1,197
62,38,8,6,0,0,156
62,39,17,3,14,1,174
62,40,1,0,1,0,199
62,41,4,0,4,0,110
62,42,4,2,4,2,172
62,43,12,12,6,6,138
62,44,8,1,6,0,119
62,45,12,8,2,0,67
62,46,11,0,0,0,200
62,47,3,1,3,1,77
62,48,24,6,19,3,160
62,49,6,0,0,0,98
62,50,5,2,1,0,129
62,51,1,1,1,1,112
62,52,12,7,1,0,172
62,53,7,3,3,2,81
62,54,13,3,2,2,155
62,55,3,3,0,0,157
62,56,0,0,0,0,170
62,57,0,0,0,0,78
62,58,3,1,1,0,165
62,59,6,1,6,1,200
62,60,2,1,0,0,142
62,61,25,12,7,6,191
62,62,4,4,4,4,171
62,63,4,2,4,2,139
62,64,0,0,0,0,117
62,65,1,1,0,0,69
62,66,46,19,42,19,185
62,67,9,1,4,1,192
62,68,10,1,9,1,178
62,69,18,9,18,9,129
62,70,12,4,3,1,107
62,71,4,0,0,0,175
62,72,19,6,9,5,174
62,73,8,5,7,5,126
62,74,4,2,3,2,67
62,75,3,0,1,0,92
62,76,7,3,6,2,181
62,77,6,2,5,2,136
62,78,24,15,0,0,156
62,79,0,0,0,0,83
62,80,26,9,3,0,193
62,81,14,2,8,2,188
62,82,4,0,4,0,129
62,83,0,0,0,0,72
62,84,4,3,1,0,108
62,85,2,0,1,0,150
62,86,13,6,8,2,139
62,87,6,2,1,0,135
62,88,6,1,4,1,161
62,89,9,5,3,1,115
62,90,0,0,0,0,89
62,91,5,5,5,5,158
62,92,4,2,2,0,168
62,93,1,0,1,0,136
62,94,5,0,3,0,147
62,95,8,6,2,2,109
62,96,4,2,1,0,123
62,97,4,2,3,1,157
62,98,2,2,0,0,70
62,99,0,0,0,0,185
63,1,2,2,2,2,83
63,2,32,23,28,21,141
63,3,4,4,0,0,212
63,4,3,0,2,0,134
63,5,2,0,1,0,198
63,6,6,6,1,1,171
63,7,16,10,14,8,96
63,8,1,0,0,0,77
63,9,1,0,0,0,105
63,10,24,15,6,4,92
63,11,5,1,1,1,190
63,12,2,2,0,0,180
63,13,24,3,7,3,119
63,14,18,7,6,0,181
63,15,33,23,23,18,185
63,16,12,9,11,9,158
63,17,1,1,1,1,168
63,18,5,1,2,0,74
63,19,4,0,4,0,86
63,20,22,4,15,0,190
63,21,37,18,27,10,136
63,22,1,0,1,0,71
63,23,14,3,7,2,183
63,24,24,10,6,2,112
63,25,3,3,0,0,171
63,26,17,13,6,4,93
63,27,6,3,5,2,120
63,28,12,3,7,2,193
63,29,5,0,1,0,91
63,30,4,2,0,0,74
63,31,21,6,17,6,118
63,32,11,8,3,0,206
63,33,1,0,0,0,73
63,34,9,4,6,2,124
63,35,7,3,2,0,206
63,36,0,0,0,0,190
63,37,18,7,2,0,209
63,38,6,1,3,1,184
63,39,19,3,16,3,185
63,40,0,0,0,0,93
63,41,0,0,0,0,83
63,42,12,9,5,4,190
63,43,14,11,3,3,107
63,44,6,4,0,0,129
63,45,5,1,2,1,174
63,46,7,6,1,1,78
63,47,32,1,29,0,166
63,48,0,0,0,0,78
63,49,1,1,1,1,146
63,50,6,3,1,0,154
63,51,10,2,4,2,109
63,52,0,0,0,0,75
63,53,21,4,4,0,141
63,54,1,0,1,0,130
63,55,2,0,2,0,150
63,56,2,2,0,0,198
63,57,0,0,0,0,139
63,58,0,0,0,0,88
63,59,4,2,0,0,71
63,60,4,0,1,0,95
63,61,28,13,7,6,183
63,62,5,4,4,4,162
63,63,4,3,4,3,76
63,64,3,2,3,2,73
63,65,0,0,0,0,86
63,66,42,36,42,36,157
63,67,30,3,8,2,192
63,68,5,1,4,1,104
63,69,3,1,3,1,125
63,70,21,16,21,16,152
63,71,3,1,3,1,89
63,72,13,3,1,1,191
63,73,3,1,2,1,126
63,74,10,3,8,3,131
63,75,1,0,0,0,153
63,76,2,1,0,0,108
63,77,1,1,1,1,87
63,78,43,18,32,10,152
63,79,23,23,2,2,79
63,80,1,0,1,0,99
63,81,0,0,0,0,81
63,82,7,5,1,0,110
63,83,10,8,2,0,94
63,84,12,1,9,1,110
63,85,5,0,3,0,187
63,86,13,0,12,0,105
63,87,5,5,2,2,159
63,88,9,7,2,1,206
63,89,7,2,2,0,188
63,90,3,0,2,0,89
63,91,10,1,5,1,209
63,92,27,9,8,5,197
63,93,4,2,2,0,169
63,94,1,0,1,0,139
63,95,2,1,2,1,191
63,96,22,10,8,2,206
63,97,4,2,2,1,96
63,98,6,3,1,0,159
63,99,0,0,0,0,130
64,1,4,2,3,2,125
64,2,11,6,6,3,163
64,3,17,5,11,0,162
64,4,6,0,5,0,170
64,5,1,0,0,0,88
64,6,9,3,1,0,168
64,7,1,0,0,0,84
64,8,21,9,19,9,113
64,9,6,3,2,0,125
64,10,9,3,4,3,183
64,11,11,2,6,1,151
64,12,1,0,1,0,195
64,13,34,26,10,7,152
64,14,24,15,18,11,119
64,15,31,10,31,10,109
64,16,19,10,3,0,74
64,17,10,1,8,1,90
64,18,6,1,6,1,170
64,19,12,3,10,2,129
64,20,22,0,12,0,114
64,21,31,7,17,0,179
64,22,15,9,15,9,136
64,23,5,3,5,3,97
64,24,4,2,4,2,140
64,25,21,10,4,2,169
64,26,13,9,10,6,183
64,27,4,3,4,3,117
64,28,16,12,3,2,141
64,29,17,8,15,7,194
64,30,4,2,1,0,76
64,31,6,6,4,4,186
64,32,11,9,4,4,106
64,33,7,3,4,1,178
64,34,2,0,0,0,194
64,35,2,0,2,0,68
64,36,5,0,2,0,160
64,37,17,8,0,0,148
64,38,1,0,1,0,156
64,39,7,2,5,2,83
64,40,16,1,13,1,178
64,41,1,0,0,0,133
64,42,21,21,2,2,97
64,43,10,2,7,0,174
64,44,15,11,2,2,86
64,45,7,4,0,0,125
64,46,5,1,2,1,174
64,47,27,6,20,3,114
64,48,12,0,5,0,145
64,49,1,0,1,0,195
64,50,8,4,3,0,132
64,51,13,4,7,2,68
64,52,3,0,3,0,132
64,53,12,2,0,0,185
64,54,0,0,0,0,95
64,55,0,0,0,0,168
64,56,0,0,0,0,73
64,57,4,2,2,1,149
64,58,2,1,1,0,160
64,59,8,4,1,0,181
64,60,9,6,3,3,85
64,61,12,9,0,0,80
64,62,4,0,3,0,131
64,63,4,3,4,3,188
64,64,21,2,21,2,197
64,65,43,32,42,32,86
64,66,29,6,2,0,157
64,67,4,1,3,1,79
64,68,7,3,4,1,174
64,69,28,22,28,22,125
64,70,0,0,0,0,71
64,71,13,4,3,2,141
64,72,6,3,6,3,147
64,73,30,12,12,5,128
64,74,8,0,6,0,177
64,75,3,1,3,1,110
64,76,1,0,1,0,87
64,77,23,13,13,7,171
64,78,27,27,1,1,99
64,79,17,0,6,0,102
64,80,12,7,5,1,126
64,81,15,12,2,2,115
64,82,13,6,5,0,87
64,83,14,2,10,0,181
64,84,1,0,1,0,166
64,85,6,6,3,3,188
64,86,6,4,2,1,173
64,87,13,7,7,4,178
64,88,6,3,5,3,116
64,89,9,5,5,1,127
64,90,5,2,4,2,160
64,91,9,6,5,2,79
64,92,2,0,2,0,75
64,93,0,0,0,0,194
64,94,3,0,3,0,119
64,95,1,1,1,1,161
64,96,25,12,10,2,160
64,97,3,2,1,1,94
64,98,7,4,2,1,134
64,99,0,0,0,0,197
65,1,4,2,4,2,73
65,2,38,25,34,23,138
65,3,3,1,0,0,73
65,4,2,2,0,0,77
65,5,2,1,1,0,143
65,6,0,0,0,0,108
65,7,2,2,1,1,193
65,8,7,6,1,1,137
65,9,5,2,3,0,197
65,10,24,11,7,3,187
65,11,3,1,1,1,134
65,12,2,2,0,0,125
65,13,4,3,2,1,169
65,14,24,9,6,4,121
65,15,40,15,35,11,131
65,16,23,10,10,0,132
65,17,10,1,6,1,99
65,18,10,0,9,0,78
65,19,24,4,10,1,70
65,20,6,6,6,6,115
65,21,1,0,0,0,139
65,22,15,3,14,3,121
65,23,46,21,34,16,181
65,24,11,8,5,3,177
65,25,3,2,3,2,134
65,26,27,11,9,2,150
65,27,13,9,10,6,193
65,28,6,5,5,4,173
65,29,3,0,1,0,111
65,30,6,1,4,0,133
65,31,13,3,10,2,196
65,32,5,5,4,4,110
65,33,13,9,5,4,96
65,34,3,3,1,1,154
65,35,1,0,0,0,204
65,36,1,0,1,0,149
65,37,13,8,2,2,204
65,38,21,11,21,11,120
65,39,4,2,4,2,93
65,40,21,10,16,7,135
65,41,7,3,3,1,151
65,42,1,0,1,0,76
65,43,25,25,9,9,97
65,44,7,6,5,4,87
65,45,2,0,2,0,103
65,46,24,9,11,2,114
65,47,6,0,0,0,171
65,48,14,3,4,0,163
65,49,37,19,36,18,196
65,50,0,0,0,0,107
65,51,4,3,1,1,146
65,52,19,1,14,1,198
65,53,10,0,0,0,186
65,54,1,0,1,0,153
65,55,1,0,1,0,116
65,56,0,0,0,0,158
65,57,4,1,3,1,153
65,58,3,1,0,0,190
65,59,0,0,0,0,90
65,60,18,9,8,5,153
65,61,9,3,4,3,205
65,62,4,4,4,4,105
65,63,5,2,5,2,78
65,64,1,1,1,1,140
65,65,26,22,26,22,96
65,66,30,3,8,2,202
65,67,1,1,0,0,79
65,68,11,3,8,1,170
65,69,11,4,11,4,188
65,70,13,5,3,2,134
65,71,6,4,6,4,144
65,72,29,10,11,4,132
65,73,9,0,8,0,167
65,74,4,1,3,1,145
65,75,5,2,3,0,140
65,76,13,5,12,5,140
65,77,25,25,0,0,90
65,78,1,0,0,0,85
65,79,14,7,7,2,159
65,80,4,2,2,2,91
65,81,10,5,1,0,89
65,82,15,3,10,1,110
65,83,4,1,4,1,107
65,84,11,2,10,2,84
65,85,9,6,6,3,162
65,86,8,6,2,1,204
65,87,10,6,6,4,94
65,88,1,0,1,0,78
65,89,5,0,5,0,97
65,90,6,5,2,1,114
65,91,2,0,0,0,103
65,92,28,13,7,5,187
65,93,2,0,2,0,113
65,94,5,2,3,0,189
65,95,2,0,2,0,158
65,96,6,1,1,1,171
65,97,7,4,4,2,179
65,98,6,4,1,1,163
65,99,0,0,0,0,154
66,1,3,1,2,1,115
66,2,28,5,23,3,189
66,3,5,4,0,0,162
66,4,0,0,0,0,176
66,5,6,0,1,0,197
66,6,7,7,0,0,125
66,7,21,9,19,9,111
66,8,4,2,0,0,81
66,9,13,5,0,0,73
66,10,18,16,4,4,110
66,11,6,1,2,1,162
66,12,3,1,1,0,196
66,13,35,23,10,6,169
66,14,22,14,17,10,138
66,15,31,14,18,9,192
66,16,9,3,3,0,153
66,17,2,1,0,0,82
66,18,10,3,8,2,157
66,19,17,4,13,4,141
66,20,19,2,17,0,117
66,21,26,6,17,4,198
66,22,8,7,2,2,145
66,23,0,0,0,0,66
66,24,27,11,9,2,156
66,25,6,0,0,0,109
66,26,9,1,2,1,147
66,27,13,7,2,0,187
66,28,16,9,14,7,66
66,29,16,1,6,0,167
66,30,16,2,13,2,121
66,31,5,5,4,4,104
66,32,14,7,8,3,194
66,33,2,2,0,0,167
66,34,8,5,1,0,166
66,35,1,0,0,0,109
66,36,13,9,2,2,185
66,37,20,0,20,0,104
66,38,2,1,2,1,136
66,39,20,5,20,5,97
66,40,8,3,5,3,197
66,41,7,2,2,1,192
66,42,18,7,6,3,181
66,43,11,0,0,0,198
66,44,3,1,3,1,102
66,45,15,3,10,0,179
66,46,10,2,6,2,97
66,47,0,0,0,0,115
66,48,4,3,1,1,161
66,49,20,2,14,2,187
66,50,0,0,0,0,118
66,51,1,1,0,0,73
66,52,2,0,2,0,119
66,53,0,0,0,0,159
66,54,2,1,0,0,183
66,55,0,0,0,0,192
66,56,2,1,0,0,179
66,57,3,2,1,0,125
66,58,4,0,0,0,75
66,59,12,3,4,3,189
66,60,4,3,3,3,71
66,61,4,2,4,2,162
66,62,6,1,6,1,111
66,63,41,25,41,25,107
66,64,33,4,9,1,170
66,65,1,1,0,0,74
66,66,6,1,4,0,77
66,67,16,14,16,14,161
66,68,1,0,1,0,111
66,69,13,9,3,2,78
66,70,0,0,0,0,67
66,71,6,4,6,4,132
66,72,25,8,12,3,119
66,73,9,4,7,4,149
66,74,3,0,3,0,122
66,75,2,0,0,0,126
66,76,3,2,0,0,91
66,77,26,26,2,2,187
66,78,1,0,1,0,97
66,79,7,5,1,0,191
66,80,11,8,2,0,89
66,81,2,0,0,0,88
66,82,4,0,2,0,138
66,83,5,4,5,4,192
66,84,7,5,2,2,199
66,85,12,5,4,1,90
66,86,5,4,5,4,88
66,87,7,1,4,1,194
66,88,10,3,3,0,120
66,89,2,0,0,0,87
66,90,0,0,0,0,68
66,91,10,6,9,6,151
66,92,0,0,0,0,79
66,93,6,2,3,2,92
66,94,0,0,0,0,184
66,95,8,7,2,2,84
66,96,5,0,1,0,188
66,97,10,9,2,2,180
66,98,7,4,2,1,144
66,99,0,0,0,0,176
67,1,4,2,4,2,81
67,2,34,16,31,15,159
67,3,17,0,15,0,146
67,4,2,2,1,1,130
67,5,2,0,1,0,206
67,6,13,8,0,0,178
67,7,4,3,0,0,88
67,8,5,0,3,0,98
67,9,2,0,0,0,83
67,10,27,13,9,5,152
67,11,1,1,1,1,166
67,12,3,2,1,0,196
67,13,29,15,9,3,169
67,14,12,2,1,0,127
67,15,35,35,35,35,79
67,16,18,2,8,2,158
67,17,34,6,28,3,139
67,18,2,1,0,0,74
67,19,11,7,11,7,94
67,20,11,1,8,0,204
67,21,35,7,21,0,158
67,22,6,2,5,2,132
67,23,12,3,5,2,203
67,24,8,5,3,1,103
67,25,5,3,1,0,195
67,26,13,5,5,5,178
67,27,3,1,2,0,89
67,28,9,2,8,1,164
67,29,22,1,7,0,140
67,30,3,0,1,0,169
67,31,12,7,4,1,192
67,32,7,4,5,2,125
67,33,1,0,1,0,83
67,34,10,4,0,0,163
67,35,4,0,1,0,178
67,36,15,10,0,0,144
67,37,26,15,26,15,73
67,38,0,0,0,0,79
67,39,8,0,7,0,171
67,40,9,6,6,3,104
67,41,0,0,0,0,108
67,42,13,0,1,0,163
67,43,16,6,14,4,107
67,44,14,9,3,3,120
67,45,5,4,0,0,134
67,46,3,2,3,2,98
67,47,19,6,9,3,179
67,48,9,0,1,0,121
67,49,0,0,0,0,138
67,50,5,3,2,1,116
67,51,9,2,7,0,122
67,52,7,2,3,2,149
67,53,11,1,0,0,177
67,54,1,0,1,0,118
67,55,1,0,1,0,78
67,56,0,0,0,0,184
67,57,3,1,1,0,197
67,58,3,1,0,0,174
67,59,14,3,7,1,206
67,60,22,6,0,0,115
67,61,4,3,3,3,170
67,62,1,1,1,1,106
67,63,0,0,0,0,98
67,64,1,1,0,0,74
67,65,43,36,43,36,109
67,66,32,4,7,2,169
67,67,8,1,4,0,135
67,68,16,15,16,15,187
67,69,8,1,1,0,167
67,70,1,0,1,0,93
67,71,7,4,7,4,137
67,72,29,10,11,4,133
67,73,9,6,9,6,81
67,74,0,0,0,0,129
67,75,8,0,5,0,76
67,76,7,3,6,2,196
67,77,26,26,2,2,176
67,78,1,0,0,0,131
67,79,15,9,8,3,90
67,80,14,12,0,0,90
67,81,10,1,2,0,115
67,82,9,1,5,0,70
67,83,0,0,0,0,111
67,84,4,4,4,4,190
67,85,7,5,4,2,119
67,86,7,3,2,0,185
67,87,8,7,4,4,176
67,88,0,0,0,0,70
67,89,6,2,5,2,90
67,90,12,4,6,4,155
67,91,7,5,6,5,165
67,92,5,2,2,2,160
67,93,3,0,3,0,110
67,94,0,0,0,0,182
67,95,2,1,1,1,92
67,96,14,6,4,0,76
67,97,4,3,2,2,145
67,98,8,5,2,2,197
67,99,0,0,0,0,193
68,1,4,2,3,2,122
68,2,12,3,6,1,122
68,3,21,1,18,0,171
68,4,6,1,6,1,197
68,5,0,0,0,0,88
68,6,8,2,1,0,176
68,7,13,3,8,3,147
68,8,3,2,1,1,114
68,9,23,11,7,3,187
68,10,6,1,2,1,180
68,11,2,2,0,0,104
68,12,4,4,2,2,147
68,13,24,17,3,1,74
68,14,0,0,0,0,70
68,15,31,22,20,13,76
68,16,34,24,34,24,68
68,17,21,5,10,2,135
68,18,28,7,25,4,180
68,19,5,0,5,0,108
68,20,3,1,1,0,118
68,21,5,0,5,0,66
68,22,5,5,0,0,129
68,23,33,12,22,4,114
68,24,5,1,4,1,125
68,25,12,3,5,2,193
68,26,26,9,8,2,152
68,27,3,2,1,0,123
68,28,17,15,17,15,165
68,29,7,3,3,1,159
68,30,18,9,17,8,196
68,31,13,4,10,3,197
68,32,9,7,2,0,181
68,33,4,3,4,3,74
68,34,9,6,7,4,159
68,35,5,1,4,1,88
68,36,10,4,8,2,161
68,37,0,0,0,0,183
68,38,5,0,4,0,130
68,39,0,0,0,0,70
68,40,5,0,2,0,184
68,41,1,0,1,0,79
68,42,7,3,6,3,79
68,43,2,0,2,0,160
68,44,5,5,4,4,97
68,45,8,1,6,0,116
68,46,15,6,6,3,168
68,47,8,2,0,0,110
68,48,2,2,2,2,87
68,49,14,5,11,2,196
68,50,17,3,11,3,103
68,51,1,1,1,1,161
68,52,6,5,0,0,159
68,53,10,5,5,4,103
68,54,20,1,10,0,184
68,55,2,0,2,0,130
68,56,0,0,0,0,186
68,57,2,2,0,0,147
68,58,2,0,2,0,127
68,59,0,0,0,0,126
68,60,7,4,1,0,195
68,61,29,13,8,7,184
68,62,4,0,3,0,138
68,63,4,3,4,3,118
68,64,2,2,2,2,149
68,65,7,1,6,0,111
68,66,35,21,35,21,106
68,67,27,15,3,1,129
68,68,5,1,3,1,103
68,69,13,3,9,1,196
68,70,2,2,2,2,168
68,71,12,4,2,1,153
68,72,6,0,4,0,137
68,73,16,4,4,1,166
68,74,1,0,0,0,95
68,75,3,1,2,0,186
68,76,5,2,3,1,131
68,77,5,1,2,1,155
68,78,25,22,0,0,153
68,79,12,8,5,3,137
68,80,12,5,4,4,169
68,81,5,1,1,0,71
68,82,8,0,6,0,133
68,83,2,0,2,0,128
68,84,9,6,6,3,162
68,85,2,2,1,1,90
68,86,16,12,8,4,181
68,87,2,0,2,0,160
68,88,12,3,5,0,141
68,89,1,0,0,0,141
68,90,7,5,6,5,135
68,91,4,2,2,2,179
68,92,1,0,1,0,93
68,93,1,0,1,0,114
68,94,4,2,3,2,165
68,95,27,16,11,6,167
68,96,2,1,0,0,78
68,97,2,2,2,2,107
68,98,5,5,0,0,106
68,99,0,0,0,0,136
69,1,4,3,4,3,140
69,2,20,3,20,3,155
69,3,6,3,0,0,142
69,4,7,0,6,0,83
69,5,2,0,1,0,209
69,6,15,8,4,0,185
69,7,7,2,5,0,87
69,8,4,1,0,0,122
69,9,24,12,8,4,196
69,10,6,1,1,1,88
69,11,17,5,8,0,110
69,12,0,0,0,0,128
69,13,4,2,3,2,70
69,14,30,15,10,7,204
69,15,35,25,35,25,119
69,16,26,5,15,2,131
69,17,21,7,18,4,193
69,18,9,7,8,6,192
69,19,16,1,13,1,152
69,20,33,10,19,4,189
69,21,14,5,14,5,184
69,22,3,2,3,2,150
69,23,6,4,2,0,81
69,24,17,11,5,1,212
69,25,8,5,5,5,183
69,26,4,1,2,0,95
69,27,9,4,7,2,96
69,28,3,1,0,0,161
69,29,8,3,7,3,80
69,30,0,0,0,0,82
69,31,12,7,5,0,199
69,32,7,2,5,2,177
69,33,1,0,0,0,174
69,34,1,0,1,0,166
69,35,6,1,6,1,104
69,36,33,11,18,1,168
69,37,4,1,4,1,101
69,38,6,2,6,2,74
69,39,10,1,10,1,153
69,40,3,2,3,2,158
69,41,21,21,8,8,207
69,42,1,1,1,1,90
69,43,32,19,19,11,177
69,44,2,1,2,1,95
69,45,3,1,3,1,75
69,46,8,1,7,1,82
69,47,26,5,9,3,73
69,48,6,0,0,0,90
69,49,1,0,0,0,142
69,50,3,3,1,1,177
69,51,17,4,12,2,112
69,52,16,3,9,0,212
69,53,1,1,0,0,129
69,54,0,0,0,0,76
69,55,2,0,1,0,105
69,56,0,0,0,0,131
69,57,3,3,1,1,86
69,58,3,0,0,0,106
69,59,3,1,0,0,208
69,60,14,3,7,1,195
69,61,23,17,0,0,82
69,62,4,0,3,0,117
69,63,4,4,4,4,163
69,64,6,1,2,1,190
69,65,29,26,29,26,110
69,66,6,4,1,0,74
69,67,10,2,4,0,91
69,68,2,1,1,1,93
69,69,6,4,3,1,137
69,70,18,13,18,13,169
69,71,13,4,3,2,143
69,72,5,0,4,0,169
69,73,22,8,7,2,147
69,74,8,0,6,0,177
69,75,3,0,2,0,190
69,76,15,7,6,0,136
69,77,27,27,2,2,160
69,78,1,0,0,0,116
69,79,0,0,0,0,86
69,80,27,10,5,1,189
69,81,20,5,15,3,127
69,82,0,0,0,0,72
69,83,2,0,2,0,138
69,84,7,6,3,3,209
69,85,5,4,0,0,109
69,86,12,10,5,3,167
69,87,20,8,6,4,209
69,88,10,1,5,1,191
69,89,4,1,0,0,103
69,90,13,5,11,5,111
69,91,8,4,6,2,138
69,92,0,0,0,0,88
69,93,3,0,3,0,86
69,94,2,1,2,1,203
69,95,22,5,6,0,129
69,96,3,1,2,0,92
69,97,2,0,1,0,77
69,98,5,3,0,0,196
69,99,3,0,3,0,83
70,1,14,6,11,6,171
70,2,14,2,11,0,188
70,3,3,0,3,0,111
70,4,1,0,1,0,170
70,5,2,2,1,1,168
70,6,16,5,4,1,199
70,7,6,2,1,0,146
70,8,13,7,2,1,86
70,9,13,4,4,4,151
70,10,46,37,7,3,86
70,11,2,2,0,0,200
70,12,4,3,4,3,94
70,13,31,13,10,6,151
70,14,35,35,33,33,132
70,15,21,5,10,2,118
70,16,11,0,10,0,143
70,17,5,1,2,1,133
70,18,11,2,9,1,130
70,19,27,5,15,2,140
70,20,17,2,0,0,85
70,21,16,11,5,1,87
70,22,25,12,24,11,75
70,23,11,8,5,3,153
70,24,2,2,2,2,72
70,25,2,1,2,1,103
70,26,26,16,7,2,161
70,27,12,10,9,7,99
70,28,1,1,1,1,124
70,29,3,2,3,2,103
70,30,12,2,11,1,142
70,31,13,3,7,2,196
70,32,2,0,0,0,82
70,33,10,7,3,0,191
70,34,10,3,7,1,146
70,35,1,0,1,0,109
70,36,0,0,0,0,75
70,37,16,6,12,3,177
70,38,13,1,2,1,108
70,39,17,12,0,0,87
70,40,15,2,13,0,201
70,41,5,2,5,2,81
70,42,15,4,13,4,121
70,43,6,4,5,4,155
70,44,1,0,1,0,78
70,45,6,6,5,5,112
70,46,19,7,7,3,185
70,47,5,4,0,0,169
70,48,7,1,2,1,186
70,49,15,5,9,0,69
70,50,8,0,1,0,141
70,51,0,0,0,0,147
70,52,2,2,2,2,81
70,53,0,0,0,0,69
70,54,12,3,9,1,114
70,55,11,2,9,2,151
70,56,20,2,8,0,182
70,57,1,0,0,0,110
70,58,0,0,0,0,117
70,59,2,2,0,0,145
70,60,0,0,0,0,171
70,61,6,0,4,0,135
70,62,6,3,1,0,120
70,63,9,2,0,0,96
70,64,24,0,5,0,140
70,65,4,3,3,3,167
70,66,2,1,2,1,189
70,67,41,35,41,35,199
70,68,29,13,2,0,119
70,69,4,0,2,0,208
70,70,14,12,14,12,183
70,71,0,0,0,0,106
70,72,13,4,3,2,169
70,73,13,6,10,6,206
70,74,9,2,3,0,80
70,75,5,0,4,0,158
70,76,3,0,0,0,141
70,77,1,1,1,1,104
70,78,15,10,7,5,170
70,79,25,22,1,0,144
70,80,0,0,0,0,79
70,81,18,11,0,0,166
70,82,8,6,0,0,125
70,83,11,0,8,0,180
70,84,4,1,4,1,75
70,85,9,6,6,3,189
70,86,8,6,2,1,200
70,87,10,6,6,4,106
70,88,6,2,5,2,160
70,89,2,0,1,0,91
70,90,7,4,0,0,98
70,91,7,5,6,5,174
70,92,6,2,3,2,154
70,93,1,0,1,0,91
70,94,1,0,1,0,195
70,95,6,1,1,1,191
70,96,8,3,4,0,97
70,97,4,1,3,0,162
70,98,7,5,1,0,101
70,99,0,0,0,0,177
71,1,21,8,19,8,207
71,2,21,2,18,0,172
71,3,2,2,1,1,129
71,4,5,0,1,0,87
71,5,0,0,0,0,92
71,6,3,1,0,0,102
71,7,8,5,0,0,109
71,8,11,2,8,2,189
71,9,3,0,0,0,103
71,10,9,2,5,2,206
71,11,21,4,15,1,141
71,12,5,4,5,4,204
71,13,28,16,10,7,178
71,14,35,33,33,31,125
71,15,21,5,10,2,124
71,16,12,4,11,4,154
71,17,5,0,1,0,107
71,18,12,8,10,7,132
71,19,17,1,9,1,157
71,20,41,10,28,4,190
71,21,7,5,7,5,166
71,22,2,2,2,2,93
71,23,1,0,0,0,119
71,24,19,12,3,2,111
71,25,13,9,10,6,186
71,26,3,3,3,3,73
71,27,3,1,2,1,137
71,28,8,1,6,0,193
71,29,18,7,10,5,117
71,30,6,6,4,4,202
71,31,11,9,4,4,103
71,32,3,3,1,1,155
71,33,1,0,1,0,116
71,34,8,4,2,0,135
71,35,22,0,3,0,81
71,36,12,0,0,0,95
71,37,16,8,2,2,180
71,38,11,0,11,0,103
71,39,13,0,5,0,126
71,40,9,0,6,0,196
71,41,7,2,7,2,187
71,42,12,8,5,3,153
71,43,12,9,3,3,154
71,44,6,0,0,0,177
71,45,13,0,6,0,146
71,46,32,4,26,0,177
71,47,0,0,0,0,159
71,48,4,3,1,1,142
71,49,12,5,9,2,101
71,50,8,2,2,2,125
71,51,2,0,0,0,85
71,52,6,1,0,0,84
71,53,0,0,0,0,101
71,54,0,0,0,0,79
71,55,0,0,0,0,151
71,56,0,0,0,0,77
71,57,3,2,2,1,72
71,58,1,0,1,0,75
71,59,3,1,0,0,204
71,60,0,0,0,0,129
71,61,10,8,4,3,69
71,62,15,0,3,0,203
71,63,3,3,3,3,92
71,64,2,1,2,1,134
71,65,0,0,0,0,102
71,66,44,33,42,33,203
71,67,7,3,2,1,123
71,68,5,1,4,1,172
71,69,16,15,16,15,132
71,70,1,0,1,0,136
71,71,11,3,2,1,186
71,72,15,7,12,7,204
71,73,5,2,2,1,75
71,74,1,0,0,0,96
71,75,3,0,2,0,164
71,76,0,0,0,0,70
71,77,26,16,19,11,190
71,78,19,12,0,0,172
71,79,7,5,1,0,198
71,80,13,6,3,2,169
71,81,19,2,15,1,174
71,82,1,0,1,0,136
71,83,9,6,6,3,133
71,84,2,1,1,0,86
71,85,10,4,4,1,80
71,86,4,3,3,2,75
71,87,2,2,0,0,130
71,88,18,8,8,4,176
71,89,13,4,7,4,158
71,90,7,6,6,6,149
71,91,0,0,0,0,93
71,92,10,6,8,5,181
71,93,0,0,0,0,168
71,94,12,0,9,0,88
71,95,7,1,1,1,152
71,96,1,1,0,0,99
71,97,5,2,4,1,131
71,98,6,5,0,0,99
71,99,0,0,0,0,155
72,1,11,6,8,5,149
72,2,17,3,15,3,186
72,3,13,0,13,0,86
72,4,0,0,0,0,131
72,5,0,0,0,0,138
72,6,7,2,1,0,171
72,7,17,6,7,2,190
72,8,15,8,6,2,191
72,9,12,3,4,2,204
72,10,0,0,0,0,131
72,11,4,3,2,1,187
72,12,26,12,10,5,176
72,13,26,19,18,14,207
72,14,10,1,7,1,117
